ticker,date,strategy,signal,horizon,entry_price,future_price,markout_pct,timesteps
AAPL,2022-02-07,Hybrid,BUY,5,168.19,165.47,-1.6195,100000
AAPL,2022-02-07,Hybrid,BUY,10,168.19,161.0,-4.2759,100000
AAPL,2022-02-07,Hybrid,BUY,21,168.19,159.66,-5.074,100000
AAPL,2022-02-07,RL,BUY,1,168.19,171.3,1.8467,100000
AAPL,2022-02-07,RL,BUY,2,168.19,172.72,2.6914,100000
AAPL,2022-02-07,RL,BUY,3,168.19,168.64,0.268,100000
AAPL,2022-02-07,RL,BUY,5,168.19,165.47,-1.6195,100000
AAPL,2022-02-07,RL,BUY,10,168.19,161.0,-4.2759,100000
AAPL,2022-02-07,RL,BUY,21,168.19,159.66,-5.074,100000
AAPL,2022-02-08,Hybrid,BUY,1,171.3,172.72,0.8294,100000
AAPL,2022-02-08,Hybrid,BUY,2,171.3,168.64,-1.5501,100000
AAPL,2022-02-08,Hybrid,BUY,3,171.3,165.23,-3.5406,100000
AAPL,2022-02-08,Hybrid,BUY,5,171.3,169.3,-1.1668,100000
AAPL,2022-02-08,Hybrid,BUY,10,171.3,156.83,-8.4425,100000
AAPL,2022-02-08,Hybrid,BUY,21,171.3,155.32,-9.3291,100000
AAPL,2022-02-08,RL,BUY,1,171.3,172.72,0.8294,100000
AAPL,2022-02-08,RL,BUY,2,171.3,168.64,-1.5501,100000
AAPL,2022-02-08,RL,BUY,3,171.3,165.23,-3.5406,100000
AAPL,2022-02-08,RL,BUY,5,171.3,169.3,-1.1668,100000
AAPL,2022-02-08,RL,BUY,10,171.3,156.83,-8.4425,100000
AAPL,2022-02-08,RL,BUY,21,171.3,155.32,-9.3291,100000
AAPL,2022-02-09,Hybrid,BUY,1,172.72,168.64,-2.3599,100000
AAPL,2022-02-09,Hybrid,BUY,2,172.72,165.23,-4.334,100000
AAPL,2022-02-09,Hybrid,BUY,3,172.72,165.47,-4.1979,100000
AAPL,2022-02-09,Hybrid,BUY,5,172.72,169.06,-2.1159,100000
AAPL,2022-02-09,Hybrid,BUY,10,172.72,159.45,-7.681,100000
AAPL,2022-02-09,Hybrid,BUY,21,172.72,151.6,-12.2249,100000
AAPL,2022-02-09,RL,BUY,1,172.72,168.64,-2.3599,100000
AAPL,2022-02-09,RL,BUY,2,172.72,165.23,-4.334,100000
AAPL,2022-02-09,RL,BUY,3,172.72,165.47,-4.1979,100000
AAPL,2022-02-09,RL,BUY,5,172.72,169.06,-2.1159,100000
AAPL,2022-02-09,RL,BUY,10,172.72,159.45,-7.681,100000
AAPL,2022-02-09,RL,BUY,21,172.72,151.6,-12.2249,100000
AAPL,2022-02-10,Hybrid,BUY,1,168.64,165.23,-2.0219,100000
AAPL,2022-02-10,Hybrid,BUY,2,168.64,165.47,-1.8824,100000
AAPL,2022-02-10,Hybrid,BUY,3,168.64,169.3,0.3892,100000
AAPL,2022-02-10,Hybrid,BUY,5,168.64,165.47,-1.8824,100000
AAPL,2022-02-10,Hybrid,BUY,10,168.64,161.52,-4.2238,100000
AAPL,2022-02-10,Hybrid,BUY,21,168.64,147.58,-12.4913,100000
AAPL,2022-02-10,RL,BUY,1,168.64,165.23,-2.0219,100000
AAPL,2022-02-10,RL,BUY,2,168.64,165.47,-1.8824,100000
AAPL,2022-02-10,RL,BUY,3,168.64,169.3,0.3892,100000
AAPL,2022-02-10,RL,BUY,5,168.64,165.47,-1.8824,100000
AAPL,2022-02-10,RL,BUY,10,168.64,161.52,-4.2238,100000
AAPL,2022-02-10,RL,BUY,21,168.64,147.58,-12.4913,100000
AAPL,2022-02-11,Hybrid,BUY,1,165.23,165.47,0.1423,100000
AAPL,2022-02-11,Hybrid,BUY,2,165.23,169.3,2.4609,100000
AAPL,2022-02-11,Hybrid,BUY,3,165.23,169.06,2.3186,100000
AAPL,2022-02-11,Hybrid,BUY,5,165.23,163.92,-0.7946,100000
AAPL,2022-02-11,Hybrid,BUY,10,165.23,161.78,-2.0873,100000
AAPL,2022-02-11,Hybrid,BUY,21,165.23,151.95,-8.0349,100000
AAPL,2022-02-11,RL,BUY,1,165.23,165.47,0.1423,100000
AAPL,2022-02-11,RL,BUY,2,165.23,169.3,2.4609,100000
AAPL,2022-02-11,RL,BUY,3,165.23,169.06,2.3186,100000
AAPL,2022-02-11,RL,BUY,5,165.23,163.92,-0.7946,100000
AAPL,2022-02-11,RL,BUY,10,165.23,161.78,-2.0873,100000
AAPL,2022-02-11,RL,BUY,21,165.23,151.95,-8.0349,100000
AAPL,2022-02-14,Hybrid,BUY,1,165.47,169.3,2.3152,100000
AAPL,2022-02-14,Hybrid,BUY,2,165.47,169.06,2.1731,100000
AAPL,2022-02-14,Hybrid,BUY,3,165.47,165.47,0.0,100000
AAPL,2022-02-14,Hybrid,BUY,5,165.47,161.0,-2.7002,100000
AAPL,2022-02-14,Hybrid,BUY,10,165.47,159.9,-3.3633,100000
AAPL,2022-02-14,Hybrid,BUY,21,165.47,156.36,-5.501,100000
AAPL,2022-02-14,RL,BUY,1,165.47,169.3,2.3152,100000
AAPL,2022-02-14,RL,BUY,2,165.47,169.06,2.1731,100000
AAPL,2022-02-14,RL,BUY,3,165.47,165.47,0.0,100000
AAPL,2022-02-14,RL,BUY,5,165.47,161.0,-2.7002,100000
AAPL,2022-02-14,RL,BUY,10,165.47,159.9,-3.3633,100000
AAPL,2022-02-14,RL,BUY,21,165.47,156.36,-5.501,100000
AAPL,2022-02-15,Hybrid,BUY,1,169.3,169.06,-0.1389,100000
AAPL,2022-02-15,Hybrid,BUY,2,169.3,165.47,-2.2628,100000
AAPL,2022-02-15,Hybrid,BUY,3,169.3,163.92,-3.1773,100000
AAPL,2022-02-15,Hybrid,BUY,5,169.3,156.83,-7.3615,100000
AAPL,2022-02-15,Hybrid,BUY,10,169.3,163.19,-3.6055,100000
AAPL,2022-02-15,Hybrid,BUY,21,169.3,157.37,-7.0432,100000
AAPL,2022-02-15,RL,BUY,1,169.3,169.06,-0.1389,100000
AAPL,2022-02-15,RL,BUY,2,169.3,165.47,-2.2628,100000
AAPL,2022-02-15,RL,BUY,3,169.3,163.92,-3.1773,100000
AAPL,2022-02-15,RL,BUY,5,169.3,156.83,-7.3615,100000
AAPL,2022-02-15,RL,BUY,10,169.3,163.19,-3.6055,100000
AAPL,2022-02-15,RL,BUY,21,169.3,157.37,-7.0432,100000
AAPL,2022-02-16,Hybrid,BUY,1,169.06,165.47,-2.1269,100000
AAPL,2022-02-16,Hybrid,BUY,2,169.06,163.92,-3.0426,100000
AAPL,2022-02-16,Hybrid,BUY,3,169.06,161.0,-4.7697,100000
AAPL,2022-02-16,Hybrid,BUY,5,169.06,159.45,-5.6853,100000
AAPL,2022-02-16,Hybrid,BUY,10,169.06,162.87,-3.6627,100000
AAPL,2022-02-16,Hybrid,BUY,21,169.06,160.67,-4.9667,100000
AAPL,2022-02-16,RL,BUY,1,169.06,165.47,-2.1269,100000
AAPL,2022-02-16,RL,BUY,2,169.06,163.92,-3.0426,100000
AAPL,2022-02-16,RL,BUY,3,169.06,161.0,-4.7697,100000
AAPL,2022-02-16,RL,BUY,5,169.06,159.45,-5.6853,100000
AAPL,2022-02-16,RL,BUY,10,169.06,162.87,-3.6627,100000
AAPL,2022-02-16,RL,BUY,21,169.06,160.67,-4.9667,100000
AAPL,2022-02-17,Hybrid,BUY,1,165.47,163.92,-0.9356,100000
AAPL,2022-02-17,Hybrid,BUY,2,165.47,161.0,-2.7002,100000
AAPL,2022-02-17,Hybrid,BUY,3,165.47,156.83,-5.2167,100000
AAPL,2022-02-17,Hybrid,BUY,5,165.47,161.52,-2.3863,100000
AAPL,2022-02-17,Hybrid,BUY,10,165.47,159.87,-3.3811,100000
AAPL,2022-02-17,Hybrid,BUY,21,165.47,162.04,-2.0725,100000
AAPL,2022-02-17,RL,BUY,1,165.47,163.92,-0.9356,100000
AAPL,2022-02-17,RL,BUY,2,165.47,161.0,-2.7002,100000
AAPL,2022-02-17,RL,BUY,3,165.47,156.83,-5.2167,100000
AAPL,2022-02-17,RL,BUY,5,165.47,161.52,-2.3863,100000
AAPL,2022-02-17,RL,BUY,10,165.47,159.87,-3.3811,100000
AAPL,2022-02-17,RL,BUY,21,165.47,162.04,-2.0725,100000
AAPL,2022-02-18,Hybrid,BUY,1,163.92,161.0,-1.7812,100000
AAPL,2022-02-18,Hybrid,BUY,2,163.92,156.83,-4.3216,100000
AAPL,2022-02-18,Hybrid,BUY,3,163.92,159.45,-2.7256,100000
AAPL,2022-02-18,Hybrid,BUY,5,163.92,161.78,-1.303,100000
AAPL,2022-02-18,Hybrid,BUY,10,163.92,156.08,-4.7818,100000
AAPL,2022-02-18,Hybrid,BUY,21,163.92,165.41,0.9086,100000
AAPL,2022-02-18,RL,BUY,1,163.92,161.0,-1.7812,100000
AAPL,2022-02-18,RL,BUY,2,163.92,156.83,-4.3216,100000
AAPL,2022-02-18,RL,BUY,3,163.92,159.45,-2.7256,100000
AAPL,2022-02-18,RL,BUY,5,163.92,161.78,-1.303,100000
AAPL,2022-02-18,RL,BUY,10,163.92,156.08,-4.7818,100000
AAPL,2022-02-18,RL,BUY,21,163.92,165.41,0.9086,100000
AAPL,2022-02-22,Hybrid,BUY,1,161.0,156.83,-2.5864,100000
AAPL,2022-02-22,Hybrid,BUY,2,161.0,159.45,-0.9615,100000
AAPL,2022-02-22,Hybrid,BUY,3,161.0,161.52,0.3226,100000
AAPL,2022-02-22,Hybrid,BUY,5,161.0,159.9,-0.6816,100000
AAPL,2022-02-22,Hybrid,BUY,10,161.0,154.26,-4.1869,100000
AAPL,2022-02-22,Hybrid,BUY,21,161.0,166.77,3.5845,100000
AAPL,2022-02-22,RL,BUY,1,161.0,156.83,-2.5864,100000
AAPL,2022-02-22,RL,BUY,2,161.0,159.45,-0.9615,100000
AAPL,2022-02-22,RL,BUY,3,161.0,161.52,0.3226,100000
AAPL,2022-02-22,RL,BUY,5,161.0,159.9,-0.6816,100000
AAPL,2022-02-22,RL,BUY,10,161.0,154.26,-4.1869,100000
AAPL,2022-02-22,RL,BUY,21,161.0,166.77,3.5845,100000
AAPL,2022-02-23,Hybrid,BUY,1,156.83,159.45,1.668,100000
AAPL,2022-02-23,Hybrid,BUY,2,156.83,161.52,2.9862,100000
AAPL,2022-02-23,Hybrid,BUY,3,156.83,161.78,3.1549,100000
AAPL,2022-02-23,Hybrid,BUY,5,156.83,163.19,4.0545,100000
AAPL,2022-02-23,Hybrid,BUY,10,156.83,159.66,1.7992,100000
AAPL,2022-02-23,Hybrid,BUY,21,156.83,170.55,8.7462,100000
AAPL,2022-02-23,RL,BUY,1,156.83,159.45,1.668,100000
AAPL,2022-02-23,RL,BUY,2,156.83,161.52,2.9862,100000
AAPL,2022-02-23,RL,BUY,3,156.83,161.78,3.1549,100000
AAPL,2022-02-23,RL,BUY,5,156.83,163.19,4.0545,100000
AAPL,2022-02-23,RL,BUY,10,156.83,159.66,1.7992,100000
AAPL,2022-02-23,RL,BUY,21,156.83,170.55,8.7462,100000
AAPL,2022-02-24,Hybrid,BUY,1,159.45,161.52,1.2966,100000
AAPL,2022-02-24,Hybrid,BUY,2,159.45,161.78,1.4624,100000
AAPL,2022-02-24,Hybrid,BUY,3,159.45,159.9,0.2826,100000
AAPL,2022-02-24,Hybrid,BUY,5,159.45,162.87,2.1445,100000
AAPL,2022-02-24,Hybrid,BUY,10,159.45,155.32,-2.5931,100000
AAPL,2022-02-24,Hybrid,BUY,21,159.45,171.19,7.3614,100000
AAPL,2022-02-24,RL,BUY,1,159.45,161.52,1.2966,100000
AAPL,2022-02-24,RL,BUY,2,159.45,161.78,1.4624,100000
AAPL,2022-02-24,RL,BUY,3,159.45,159.9,0.2826,100000
AAPL,2022-02-24,RL,BUY,5,159.45,162.87,2.1445,100000
AAPL,2022-02-24,RL,BUY,10,159.45,155.32,-2.5931,100000
AAPL,2022-02-24,RL,BUY,21,159.45,171.19,7.3614,100000
AAPL,2022-02-25,Hybrid,BUY,1,161.52,161.78,0.1638,100000
AAPL,2022-02-25,Hybrid,BUY,2,161.52,159.9,-1.0009,100000
AAPL,2022-02-25,Hybrid,BUY,3,161.52,163.19,1.0373,100000
AAPL,2022-02-25,Hybrid,BUY,5,161.52,159.87,-1.0191,100000
AAPL,2022-02-25,Hybrid,BUY,10,161.52,151.6,-6.1389,100000
AAPL,2022-02-25,Hybrid,BUY,21,161.52,172.05,6.521,100000
AAPL,2022-02-25,RL,BUY,1,161.52,161.78,0.1638,100000
AAPL,2022-02-25,RL,BUY,2,161.52,159.9,-1.0009,100000
AAPL,2022-02-25,RL,BUY,3,161.52,163.19,1.0373,100000
AAPL,2022-02-25,RL,BUY,5,161.52,159.87,-1.0191,100000
AAPL,2022-02-25,RL,BUY,10,161.52,151.6,-6.1389,100000
AAPL,2022-02-25,RL,BUY,21,161.52,172.05,6.521,100000
AAPL,2022-02-28,Hybrid,BUY,1,161.78,159.9,-1.1628,100000
AAPL,2022-02-28,Hybrid,BUY,2,161.78,163.19,0.8721,100000
AAPL,2022-02-28,Hybrid,BUY,3,161.78,162.87,0.6722,100000
AAPL,2022-02-28,Hybrid,BUY,5,161.78,156.08,-3.5247,100000
AAPL,2022-02-28,Hybrid,BUY,10,161.78,147.58,-8.7815,100000
AAPL,2022-02-28,Hybrid,BUY,21,161.78,175.34,8.3818,100000
AAPL,2022-02-28,RL,BUY,1,161.78,159.9,-1.1628,100000
AAPL,2022-02-28,RL,BUY,2,161.78,163.19,0.8721,100000
AAPL,2022-02-28,RL,BUY,3,161.78,162.87,0.6722,100000
AAPL,2022-02-28,RL,BUY,5,161.78,156.08,-3.5247,100000
AAPL,2022-02-28,RL,BUY,10,161.78,147.58,-8.7815,100000
AAPL,2022-02-28,RL,BUY,21,161.78,175.34,8.3818,100000
AAPL,2022-03-01,Hybrid,BUY,1,159.9,163.19,2.0588,100000
AAPL,2022-03-01,Hybrid,BUY,2,159.9,162.87,1.8566,100000
AAPL,2022-03-01,Hybrid,BUY,3,159.9,159.87,-0.0184,100000
AAPL,2022-03-01,Hybrid,BUY,5,159.9,154.26,-3.5294,100000
AAPL,2022-03-01,Hybrid,BUY,10,159.9,151.95,-4.9694,100000
AAPL,2022-03-01,Hybrid,BUY,21,159.9,174.18,8.9277,100000
AAPL,2022-03-01,RL,BUY,1,159.9,163.19,2.0588,100000
AAPL,2022-03-01,RL,BUY,2,159.9,162.87,1.8566,100000
AAPL,2022-03-01,RL,BUY,3,159.9,159.87,-0.0184,100000
AAPL,2022-03-01,RL,BUY,5,159.9,154.26,-3.5294,100000
AAPL,2022-03-01,RL,BUY,10,159.9,151.95,-4.9694,100000
AAPL,2022-03-01,RL,BUY,21,159.9,174.18,8.9277,100000
AAPL,2022-03-02,Hybrid,BUY,1,163.19,162.87,-0.1981,100000
AAPL,2022-03-02,Hybrid,BUY,2,163.19,159.87,-2.0353,100000
AAPL,2022-03-02,Hybrid,BUY,3,163.19,156.08,-4.3588,100000
AAPL,2022-03-02,Hybrid,BUY,5,163.19,159.66,-2.1674,100000
AAPL,2022-03-02,Hybrid,BUY,10,163.19,156.36,-4.1847,100000
AAPL,2022-03-02,Hybrid,BUY,21,163.19,171.08,4.8331,100000
AAPL,2022-03-02,RL,BUY,1,163.19,162.87,-0.1981,100000
AAPL,2022-03-02,RL,BUY,2,163.19,159.87,-2.0353,100000
AAPL,2022-03-02,RL,BUY,3,163.19,156.08,-4.3588,100000
AAPL,2022-03-02,RL,BUY,5,163.19,159.66,-2.1674,100000
AAPL,2022-03-02,RL,BUY,10,163.19,156.36,-4.1847,100000
AAPL,2022-03-02,RL,BUY,21,163.19,171.08,4.8331,100000
AAPL,2022-03-03,Hybrid,BUY,1,162.87,159.87,-1.8408,100000
AAPL,2022-03-03,Hybrid,BUY,2,162.87,156.08,-4.1689,100000
AAPL,2022-03-03,Hybrid,BUY,3,162.87,154.26,-5.2878,100000
AAPL,2022-03-03,Hybrid,BUY,5,162.87,155.32,-4.6381,100000
AAPL,2022-03-03,Hybrid,BUY,10,162.87,157.37,-3.3748,100000
AAPL,2022-03-03,Hybrid,BUY,21,162.87,170.79,4.8608,100000
AAPL,2022-03-03,RL,BUY,1,162.87,159.87,-1.8408,100000
AAPL,2022-03-03,RL,BUY,2,162.87,156.08,-4.1689,100000
AAPL,2022-03-03,RL,BUY,3,162.87,154.26,-5.2878,100000
AAPL,2022-03-03,RL,BUY,5,162.87,155.32,-4.6381,100000
AAPL,2022-03-03,RL,BUY,10,162.87,157.37,-3.3748,100000
AAPL,2022-03-03,RL,BUY,21,162.87,170.79,4.8608,100000
AAPL,2022-03-04,Hybrid,BUY,1,159.87,156.08,-2.3718,100000
AAPL,2022-03-04,Hybrid,BUY,2,159.87,154.26,-3.5117,100000
AAPL,2022-03-04,Hybrid,BUY,3,159.87,159.66,-0.1348,100000
AAPL,2022-03-04,Hybrid,BUY,5,159.87,151.6,-5.1725,100000
AAPL,2022-03-04,Hybrid,BUY,10,159.87,160.67,0.4964,100000
AAPL,2022-03-04,Hybrid,BUY,21,159.87,174.83,9.3584,100000
AAPL,2022-03-04,RL,BUY,1,159.87,156.08,-2.3718,100000
AAPL,2022-03-04,RL,BUY,2,159.87,154.26,-3.5117,100000
AAPL,2022-03-04,RL,BUY,3,159.87,159.66,-0.1348,100000
AAPL,2022-03-04,RL,BUY,5,159.87,151.6,-5.1725,100000
AAPL,2022-03-04,RL,BUY,10,159.87,160.67,0.4964,100000
AAPL,2022-03-04,RL,BUY,21,159.87,174.83,9.3584,100000
AAPL,2022-03-07,Hybrid,BUY,1,156.08,154.26,-1.1676,100000
AAPL,2022-03-07,Hybrid,BUY,2,156.08,159.66,2.2913,100000
AAPL,2022-03-07,Hybrid,BUY,3,156.08,155.32,-0.4896,100000
AAPL,2022-03-07,Hybrid,BUY,5,156.08,147.58,-5.4488,100000
AAPL,2022-03-07,Hybrid,BUY,10,156.08,162.04,3.8167,100000
AAPL,2022-03-07,Hybrid,BUY,21,156.08,171.52,9.8933,100000
AAPL,2022-03-07,RL,BUY,1,156.08,154.26,-1.1676,100000
AAPL,2022-03-07,RL,BUY,2,156.08,159.66,2.2913,100000
AAPL,2022-03-07,RL,BUY,3,156.08,155.32,-0.4896,100000
AAPL,2022-03-07,RL,BUY,5,156.08,147.58,-5.4488,100000
AAPL,2022-03-07,RL,BUY,10,156.08,162.04,3.8167,100000
AAPL,2022-03-07,RL,BUY,21,156.08,171.52,9.8933,100000
AAPL,2022-03-08,Hybrid,BUY,1,154.26,159.66,3.4998,100000
AAPL,2022-03-08,Hybrid,BUY,2,154.26,155.32,0.686,100000
AAPL,2022-03-08,Hybrid,BUY,3,154.26,151.6,-1.7213,100000
AAPL,2022-03-08,Hybrid,BUY,5,154.26,151.95,-1.4926,100000
AAPL,2022-03-08,Hybrid,BUY,10,154.26,165.41,7.2282,100000
AAPL,2022-03-08,Hybrid,BUY,21,154.26,168.36,9.14,100000
AAPL,2022-03-08,RL,BUY,1,154.26,159.66,3.4998,100000
AAPL,2022-03-08,RL,BUY,2,154.26,155.32,0.686,100000
AAPL,2022-03-08,RL,BUY,3,154.26,151.6,-1.7213,100000
AAPL,2022-03-08,RL,BUY,5,154.26,151.95,-1.4926,100000
AAPL,2022-03-08,RL,BUY,10,154.26,165.41,7.2282,100000
AAPL,2022-03-08,RL,BUY,21,154.26,168.36,9.14,100000
AAPL,2022-03-09,Hybrid,BUY,1,159.66,155.32,-2.7186,100000
AAPL,2022-03-09,Hybrid,BUY,2,159.66,151.6,-5.0445,100000
AAPL,2022-03-09,Hybrid,BUY,3,159.66,147.58,-7.5668,100000
AAPL,2022-03-09,Hybrid,BUY,5,159.66,156.36,-2.062,100000
AAPL,2022-03-09,Hybrid,BUY,10,159.66,166.77,4.4553,100000
AAPL,2022-03-09,Hybrid,BUY,21,159.66,168.66,5.6398,100000
AAPL,2022-03-09,RL,BUY,1,159.66,155.32,-2.7186,100000
AAPL,2022-03-09,RL,BUY,2,159.66,151.6,-5.0445,100000
AAPL,2022-03-09,RL,BUY,3,159.66,147.58,-7.5668,100000
AAPL,2022-03-09,RL,BUY,5,159.66,156.36,-2.062,100000
AAPL,2022-03-09,RL,BUY,10,159.66,166.77,4.4553,100000
AAPL,2022-03-09,RL,BUY,21,159.66,168.66,5.6398,100000
AAPL,2022-03-10,Hybrid,BUY,1,155.32,151.6,-2.3909,100000
AAPL,2022-03-10,Hybrid,BUY,2,155.32,147.58,-4.9836,100000
AAPL,2022-03-10,Hybrid,BUY,3,155.32,151.95,-2.1638,100000
AAPL,2022-03-10,Hybrid,BUY,5,155.32,157.37,1.3247,100000
AAPL,2022-03-10,Hybrid,BUY,10,155.32,170.55,9.8095,100000
AAPL,2022-03-10,Hybrid,BUY,21,155.32,166.65,7.2988,100000
AAPL,2022-03-10,RL,BUY,1,155.32,151.6,-2.3909,100000
AAPL,2022-03-10,RL,BUY,2,155.32,147.58,-4.9836,100000
AAPL,2022-03-10,RL,BUY,3,155.32,151.95,-2.1638,100000
AAPL,2022-03-10,RL,BUY,5,155.32,157.37,1.3247,100000
AAPL,2022-03-10,RL,BUY,10,155.32,170.55,9.8095,100000
AAPL,2022-03-10,RL,BUY,21,155.32,166.65,7.2988,100000
AAPL,2022-03-11,Hybrid,BUY,1,151.6,147.58,-2.6562,100000
AAPL,2022-03-11,Hybrid,BUY,2,151.6,151.95,0.2327,100000
AAPL,2022-03-11,Hybrid,BUY,3,151.6,156.36,3.141,100000
AAPL,2022-03-11,Hybrid,BUY,5,151.6,160.67,5.9782,100000
AAPL,2022-03-11,Hybrid,BUY,10,151.6,171.19,12.9193,100000
AAPL,2022-03-11,Hybrid,BUY,21,151.6,162.4,7.1221,100000
AAPL,2022-03-11,RL,BUY,1,151.6,147.58,-2.6562,100000
AAPL,2022-03-11,RL,BUY,2,151.6,151.95,0.2327,100000
AAPL,2022-03-11,RL,BUY,3,151.6,156.36,3.141,100000
AAPL,2022-03-11,RL,BUY,5,151.6,160.67,5.9782,100000
AAPL,2022-03-11,RL,BUY,10,151.6,171.19,12.9193,100000
AAPL,2022-03-11,RL,BUY,21,151.6,162.4,7.1221,100000
AAPL,2022-03-14,Hybrid,BUY,1,147.58,151.95,2.9677,100000
AAPL,2022-03-14,Hybrid,BUY,2,147.58,156.36,5.9554,100000
AAPL,2022-03-14,Hybrid,BUY,3,147.58,157.37,6.6392,100000
AAPL,2022-03-14,Hybrid,BUY,5,147.58,162.04,9.7995,100000
AAPL,2022-03-14,Hybrid,BUY,10,147.58,172.05,16.5848,100000
AAPL,2022-03-14,Hybrid,BUY,21,147.58,164.27,11.3133,100000
AAPL,2022-03-14,RL,BUY,1,147.58,151.95,2.9677,100000
AAPL,2022-03-14,RL,BUY,2,147.58,156.36,5.9554,100000
AAPL,2022-03-14,RL,BUY,3,147.58,157.37,6.6392,100000
AAPL,2022-03-14,RL,BUY,5,147.58,162.04,9.7995,100000
AAPL,2022-03-14,RL,BUY,10,147.58,172.05,16.5848,100000
AAPL,2022-03-14,RL,BUY,21,147.58,164.27,11.3133,100000
AAPL,2022-03-15,Hybrid,BUY,1,151.95,156.36,2.9015,100000
AAPL,2022-03-15,Hybrid,BUY,2,151.95,157.37,3.5657,100000
AAPL,2022-03-15,Hybrid,BUY,3,151.95,160.67,5.7322,100000
AAPL,2022-03-15,Hybrid,BUY,5,151.95,165.41,8.8529,100000
AAPL,2022-03-15,Hybrid,BUY,10,151.95,175.34,15.3911,100000
AAPL,2022-03-15,Hybrid,BUY,21,151.95,166.96,9.8717,100000
AAPL,2022-03-15,RL,BUY,1,151.95,156.36,2.9015,100000
AAPL,2022-03-15,RL,BUY,2,151.95,157.37,3.5657,100000
AAPL,2022-03-15,RL,BUY,3,151.95,160.67,5.7322,100000
AAPL,2022-03-15,RL,BUY,5,151.95,165.41,8.8529,100000
AAPL,2022-03-15,RL,BUY,10,151.95,175.34,15.3911,100000
AAPL,2022-03-15,RL,BUY,21,151.95,166.96,9.8717,100000
AAPL,2022-03-16,Hybrid,BUY,1,156.36,157.37,0.6454,100000
AAPL,2022-03-16,Hybrid,BUY,2,156.36,160.67,2.7508,100000
AAPL,2022-03-16,Hybrid,BUY,3,156.36,162.04,3.6281,100000
AAPL,2022-03-16,Hybrid,BUY,5,156.36,166.77,6.6546,100000
AAPL,2022-03-16,Hybrid,BUY,10,156.36,174.18,11.3917,100000
AAPL,2022-03-16,Hybrid,BUY,21,156.36,161.95,3.5717,100000
AAPL,2022-03-16,RL,BUY,1,156.36,157.37,0.6454,100000
AAPL,2022-03-16,RL,BUY,2,156.36,160.67,2.7508,100000
AAPL,2022-03-16,RL,BUY,3,156.36,162.04,3.6281,100000
AAPL,2022-03-16,RL,BUY,5,156.36,166.77,6.6546,100000
AAPL,2022-03-16,RL,BUY,10,156.36,174.18,11.3917,100000
AAPL,2022-03-16,RL,BUY,21,156.36,161.95,3.5717,100000
AAPL,2022-03-17,Hybrid,BUY,1,157.37,160.67,2.0919,100000
AAPL,2022-03-17,Hybrid,BUY,2,157.37,162.04,2.9635,100000
AAPL,2022-03-17,Hybrid,BUY,3,157.37,165.41,5.1052,100000
AAPL,2022-03-17,Hybrid,BUY,5,157.37,170.55,8.3738,100000
AAPL,2022-03-17,Hybrid,BUY,10,157.37,171.08,8.71,100000
AAPL,2022-03-17,Hybrid,BUY,21,157.37,161.73,2.7705,100000
AAPL,2022-03-17,RL,BUY,1,157.37,160.67,2.0919,100000
AAPL,2022-03-17,RL,BUY,2,157.37,162.04,2.9635,100000
AAPL,2022-03-17,RL,BUY,3,157.37,165.41,5.1052,100000
AAPL,2022-03-17,RL,BUY,5,157.37,170.55,8.3738,100000
AAPL,2022-03-17,RL,BUY,10,157.37,171.08,8.71,100000
AAPL,2022-03-17,RL,BUY,21,157.37,161.73,2.7705,100000
AAPL,2022-03-18,Hybrid,BUY,1,160.67,162.04,0.8537,100000
AAPL,2022-03-18,Hybrid,BUY,2,160.67,165.41,2.9516,100000
AAPL,2022-03-18,Hybrid,BUY,3,160.67,166.77,3.7992,100000
AAPL,2022-03-18,Hybrid,BUY,5,160.67,171.19,6.5496,100000
AAPL,2022-03-18,Hybrid,BUY,10,160.67,170.79,6.2995,100000
AAPL,2022-03-18,Hybrid,BUY,21,160.67,164.02,2.0856,100000
AAPL,2022-03-18,RL,BUY,1,160.67,162.04,0.8537,100000
AAPL,2022-03-18,RL,BUY,2,160.67,165.41,2.9516,100000
AAPL,2022-03-18,RL,BUY,3,160.67,166.77,3.7992,100000
AAPL,2022-03-18,RL,BUY,5,160.67,171.19,6.5496,100000
AAPL,2022-03-18,RL,BUY,10,160.67,170.79,6.2995,100000
AAPL,2022-03-18,RL,BUY,21,160.67,164.02,2.0856,100000
AAPL,2022-03-21,Hybrid,BUY,1,162.04,165.41,2.0801,100000
AAPL,2022-03-21,Hybrid,BUY,2,162.04,166.77,2.9206,100000
AAPL,2022-03-21,Hybrid,BUY,3,162.04,170.55,5.2546,100000
AAPL,2022-03-21,Hybrid,BUY,5,162.04,172.05,6.1797,100000
AAPL,2022-03-21,Hybrid,BUY,10,162.04,174.83,7.897,100000
AAPL,2022-03-21,Hybrid,BUY,21,162.04,163.85,1.1186,100000
AAPL,2022-03-21,RL,BUY,1,162.04,165.41,2.0801,100000
AAPL,2022-03-21,RL,BUY,2,162.04,166.77,2.9206,100000
AAPL,2022-03-21,RL,BUY,3,162.04,170.55,5.2546,100000
AAPL,2022-03-21,RL,BUY,5,162.04,172.05,6.1797,100000
AAPL,2022-03-21,RL,BUY,10,162.04,174.83,7.897,100000
AAPL,2022-03-21,RL,BUY,21,162.04,163.85,1.1186,100000
AAPL,2022-03-22,Hybrid,BUY,1,165.41,166.77,0.8234,100000
